index,2021-09,2021-06,2021-03,symbol
Chi bồi thường nhận tái bảo hiểm,,16132977417,28802532994.0,BVH
Các khoản giảm trừ,,627036624,83242636.0,BVH
Thu bồi thường nhượng tái bảo hiểm (trước 2014),,0,0.0,BVH
Thu đòi người thứ ba,,0,19389000.0,BVH
Thu hàng đã xử lý bồi thường 100%,,627036624,63853636.0,BVH
Thu bồi thường nhượng tái bảo hiểm,,359147581642,374596724335.0,BVH
Bồi thường thuộc phần trách nhiệm giữ lại,,-3038844440794,-2588729226981.0,BVH
Tăng (giảm) dự phòng toán học,,-5081340552711,-4841770741732.0,BVH
Tăng (giảm) dự phòng bồi thường,,99461342549,-6368911428.0,BVH
Tăng (giảm) dự phòng bồi thường bảo hiểm gốc và nhận tái bảo hiểm,,-159518956055,-99085545935.0,BVH
Tăng (giảm) dự phòng bồi thường nhượng tái bảo hiểm,,-60057613506,-105454457363.0,BVH
Tổng chi bồi thường bảo hiểm,,-8020723650956,-7436868880141.0,BVH
Chi bồi thường từ quỹ dự phòng dao động lớn,,22147480150,0.0,BVH
Trích dự phòng dao động lớn,,5706221345,-5706221345.0,BVH
Chi khác hoạt động kinh doanh bảo hiểm,,2216659695303,1446824785171.0,BVH
Chi khác hoạt động kinh doanh bảo hiểm gốc,,2310405876745,1353078603729.0,BVH
Chi hoa hồng bảo hiểm gốc,,777229433657,762255745559.0,BVH
Chi đòi người thứ 3,,0,0.0,BVH
Chi xử lý hàng bồi thường 100%,,0,0.0,BVH
Chi đề phòng hạn chế tổn thất,,0,0.0,BVH
"Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác",,0,0.0,BVH
Chi bán hàng,,613857036591,590822858170.0,BVH
Chi khác_KD Bảo hiểm gốc,,919319406497,0.0,BVH
Chi khác hoạt động kinh doanh nhận tái bảo hiểm,,-93746181442,93746181442.0,BVH
Chi hoạt động nhượng tái bảo hiểm,,0,0.0,BVH
Chi phí trực tiếp hoạt động kinh doanh khác,,0,0.0,BVH
Tổng chi trực tiếp hoạt động kinh doanh BH,,10265237047754,8877987443967.0,BVH
Lợi nhuận gộp,,-701032521525,-168967467157.0,BVH
Thu nhập từ hoạt động ngân hàng ,,0,0.0,BVH
Chi phí của hoạt động ngân hàng,,0,0.0,BVH
Thu nhập thuần từ hoạt động ngân hàng,,0,0.0,BVH
Lợi nhuận từ hoạt động đầu tư bất động sản,,0,0.0,BVH
Doanh thu kinh doanh bất động sản đầu tư,,0,0.0,BVH
Giá vốn bất động sản đầu tư,,0,0.0,BVH
Thu nhập thuần từ hoạt động kinh doanh khác,,63434755714,-12672912893.0,BVH
Thu nhập từ hoạt động khác,,226868192254,125348279591.0,BVH
Chi phí hoạt động khác,,163433436540,138021192484.0,BVH
Chi phí bán hàng,,0,0.0,BVH
Chi phí quản lý doanh nghiệp,,965201980556,1149006141053.0,BVH
Chi phí quản lý doanh nghiệp liên quan trực tiếp đến hoạt động bảo hiểm ,,965201980556,1149006141053.0,BVH
Chi phí quản lý liên quan trực tiếp đến hoạt động ngân hàng,,0,0.0,BVH
Chi phí quản lý doanh nghiệp liên quan đến các lĩnh vực khác,,0,0.0,BVH
Lợi nhuận thuần từ hoạt động kinh doanh,,-1666234502081,-1317973608210.0,BVH
Lỗ thuần từ hoạt động bảo hiểm nhân thọ,,0,0.0,BVH
Lãi thuần từ hoạt động bảo hiểm phi nhân thọ,,-1666234502081,-1317973608210.0,BVH
Lợi nhuận thuần hoạt đông ngân hàng,,0,0.0,BVH
Lợi nhuận thuần từ các hoạt động khác,,63434755714,-12672912893.0,BVH
Doanh thu hoạt động tài chính,,2360452787017,2203837906712.0,BVH
Chi phí tài chính,,261786478174,278049086652.0,BVH
Lợi nhuận hoặc lỗ trong công ty liên kết,,-3692266177,3692266177.0,BVH
Lợi nhuận hoạt động tài chính,,2094974042666,1929481086237.0,BVH
Thu nhập khác,,11993435427,-4984240285.0,BVH
Chi phí khác,,176858990,933947061.0,BVH
Lợi nhuận khác,,11816576437,-5918187346.0,BVH
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),,28192754575,0.0,BVH
Lợi nhuận kế toán trước thuế,,532183627311,592916377788.0,BVH
Dự phòng đảm bảo cân đối,,0,0.0,BVH
Chi phí thuế TNDN,,67726414965,94036913745.0,BVH
Chi phí thuế TNDN hiện hành,,68184103893,95296108864.0,BVH
Chi phí thuế TNDN hoãn lại,,-457688928,-1259195119.0,BVH
Lợi nhuận sau thuế thu nhập doanh nghiệp,,464457212346,498879464043.0,BVH
Lợi ích của cổ đông thiểu số,,24043929937,29747051608.0,BVH
Lợi nhuận sau thuế của Công ty mẹ,,440413282409,469132412435.0,BVH
Lãi cơ bản trên cổ phiếu,,594,631.0,BVH
Các khoản giảm trừ doanh thu,,0,0.0,VJC
Doanh thu thuần,,3507390730778,4048643285661.0,VJC
Giá vốn hàng bán,,5375461416213,5062389428495.0,VJC
Lợi nhuận gộp,,-1868070685435,-1013746142834.0,VJC
Doanh thu hoạt động tài chính,,2381514061832,1394521383632.0,VJC
Chi phí tài chính,,165455469155,37999193965.0,VJC
Trong đó: Chi phí lãi vay,,173938539721,119315196571.0,VJC
Lợi nhuận hoặc lỗ trong công ty liên kết,,3225000000,-3225000000.0,VJC
Chi phí bán hàng,,231021252748,113654897164.0,VJC
Chi phí quản lý doanh nghiệp,,82126231698,107316978299.0,VJC
Lợi nhuận thuần từ hoạt động kinh doanh,,38065422796,118579171370.0,VJC
Thu nhập khác,,12420430090,-3701875242.0,VJC
Chi phí khác,,285203510,2558892.0,VJC
Lợi nhuận khác,,12135226580,-3704434134.0,VJC
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),,0,0.0,VJC
Chi phí thuế TNDN,,51686710741,-8444344409.0,VJC
Chi phí thuế TNDN hiện hành,,13225950927,0.0,VJC
Chi phí thuế TNDN hoãn lại,,38460759814,-8444344409.0,VJC
Lợi nhuận sau thuế thu nhập doanh nghiệp,,-1486061365,123319081645.0,VJC
Lợi ích của cổ đông thiểu số,,-1190403642,-1056133927.0,VJC
Lợi nhuận sau thuế của Công ty mẹ,,-295657723,124375215572.0,VJC
Lãi cơ bản trên cổ phiếu,,-2,237.0,VJC
Lãi suy giảm trên cổ phiếu,,-2,0.0,VJC
Chi phí lãi và các khoản chi phí tương tự,7212090000000.0,6745376000000,7119377000000.0,VCB
Thu nhập lãi thuần,10427846000000.0,11096258000000,10081733000000.0,VCB
Thu nhập từ hoạt động dịch vụ,1942947000000.0,1481928000000,4317820000000.0,VCB
Chi phí hoạt động dịch vụ,815681000000.0,1053459000000,880039000000.0,VCB
Thu nhập thuần từ hoạt động dịch vụ,1127266000000.0,428469000000,3437781000000.0,VCB
Lợi nhuận thuần từ hoạt động kinh doanh ngoại hối,1173269000000.0,986338000000,1042270000000.0,VCB
Lợi nhuận thuần từ hoạt động kinh doanh chứng khoán,27991000000.0,9376000000,80773000000.0,VCB
Lãi thuần từ chứng khoán đầu tư,0.0,0,0.0,VCB
Thu nhập thuần từ hoạt động kinh doanh khác,451697000000.0,359543000000,1012369000000.0,VCB
Thu nhập từ hoạt động khác,652774000000.0,505430000000,1136573000000.0,VCB
Chi phí hoạt động khác,201077000000.0,145887000000,124204000000.0,VCB
Thu nhập vốn góp mua cổ phần,44716000000.0,23317000000,30670000000.0,VCB
Tổng thu nhập hoạt động,13252785000000.0,12903301000000,15685596000000.0,VCB
Chi phí quản lý doanh nghiệp,5002394000000.0,4736182000000,4779221000000.0,VCB
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,8250391000000.0,8167119000000,10906375000000.0,VCB
Chi phí dự phòng rủi ro tín dụng,2512537000000.0,3225157000000,2274909000000.0,VCB
Lợi nhuận kế toán trước thuế,5737854000000.0,4941962000000,8631466000000.0,VCB
Chi phí thuế TNDN,1138566000000.0,977288000000,1723944000000.0,VCB
Chi phí thuế TNDN hiện hành,1138368000000.0,976927000000,1724252000000.0,VCB
Chi phí thuế TNDN hoãn lại,198000000.0,361000000,-308000000.0,VCB
Lợi nhuận sau thuế thu nhập doanh nghiệp,4599288000000.0,3964674000000,6907522000000.0,VCB
Lợi ích của cổ đông thiểu số,5158000000.0,4569000000,4944000000.0,VCB
Lợi nhuận sau thuế của Công ty mẹ,4594130000000.0,3960105000000,6902578000000.0,VCB
Lãi cơ bản trên cổ phiếu,1239.0,1068,1861.0,VCB
Các khoản giảm trừ doanh thu,286428116.0,-1907714903,,REE
Doanh thu thuần,1092654574278.0,1636414623038,,REE
Giá vốn hàng bán,743156815640.0,972735035139,,REE
Lợi nhuận gộp,349497758638.0,663679587899,,REE
Doanh thu hoạt động tài chính,65900000910.0,46389419845,,REE
Chi phí tài chính,190709192683.0,220247422987,,REE
Trong đó: Chi phí lãi vay,183859667778.0,190880046079,,REE
Lợi nhuận hoặc lỗ trong công ty liên kết,161583371536.0,134770365569,,REE
Chi phí bán hàng,15161128844.0,20487528590,,REE
Chi phí quản lý doanh nghiệp,73444865728.0,75001035005,,REE
Lợi nhuận thuần từ hoạt động kinh doanh,297665943829.0,529103386731,,REE
Thu nhập khác,2027668313.0,5048739632,,REE
Chi phí khác,766908633.0,2974157727,,REE
Lợi nhuận khác,1260759680.0,2074581905,,REE
Lợi nhuận hoặc lỗ trong công ty liên kết (trước 2015),0.0,0,,REE
Lợi nhuận kế toán trước thuế,298926703509.0,531177968636,,REE
Chi phí thuế TNDN,28692540136.0,60855019199,,REE
Chi phí thuế TNDN hiện hành,28666672580.0,62739391289,,REE
Chi phí thuế TNDN hoãn lại,25867556.0,-1884372090,,REE
Lợi nhuận sau thuế thu nhập doanh nghiệp,270234163373.0,470322949437,,REE
Lợi ích của cổ đông thiểu số,6590744119.0,86647568996,,REE
Lợi nhuận sau thuế của Công ty mẹ,263643419254.0,383675380441,,REE
Lãi cơ bản trên cổ phiếu,853.0,1242,,REE
Lãi suy giảm trên cổ phiếu,0.0,1242,,REE
